team_ct_player1_is_alive,team_ct_player1_equipment_value,team_ct_player1_equipped_weapon,team_ct_player1_has_helmet,team_ct_player1_has_kevlar,team_ct_player1_hp,team_ct_player1_has_defuse_kit,team_ct_player2_is_alive,team_ct_player2_equipment_value,team_ct_player2_equipped_weapon,team_ct_player2_has_helmet,team_ct_player2_has_kevlar,team_ct_player2_hp,team_ct_player2_has_defuse_kit,team_ct_player3_is_alive,team_ct_player3_equipment_value,team_ct_player3_equipped_weapon,team_ct_player3_has_helmet,team_ct_player3_has_kevlar,team_ct_player3_hp,team_ct_player3_has_defuse_kit,team_ct_player4_is_alive,team_ct_player4_equipment_value,team_ct_player4_equipped_weapon,team_ct_player4_has_helmet,team_ct_player4_has_kevlar,team_ct_player4_hp,team_ct_player4_has_defuse_kit,team_ct_player5_is_alive,team_ct_player5_equipment_value,team_ct_player5_equipped_weapon,team_ct_player5_has_helmet,team_ct_player5_has_kevlar,team_ct_player5_hp,team_ct_player5_has_defuse_kit,team_t_player1_is_alive,team_t_player1_equipment_value,team_t_player1_equipped_weapon,team_t_player1_has_helmet,team_t_player1_has_kevlar,team_t_player1_hp,team_t_player2_is_alive,team_t_player2_equipment_value,team_t_player2_equipped_weapon,team_t_player2_has_helmet,team_t_player2_has_kevlar,team_t_player2_hp,team_t_player3_is_alive,team_t_player3_equipment_value,team_t_player3_equipped_weapon,team_t_player3_has_helmet,team_t_player3_has_kevlar,team_t_player3_hp,team_t_player4_is_alive,team_t_player4_equipment_value,team_t_player4_equipped_weapon,team_t_player4_has_helmet,team_t_player4_has_kevlar,team_t_player4_hp,team_t_player5_is_alive,team_t_player5_equipment_value,team_t_player5_equipped_weapon,team_t_player5_has_helmet,team_t_player5_has_kevlar,team_t_player5_hp,team_ct_wins_round,map_id,elapsed_since_bombplant,bombplant_site,round_number,round_of_half,rounds_per_half
False,850,Unknown,False,False,0,False,True,850,USP,False,True,86,False,False,1000,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,True,850,Glock,False,True,65,False,850,Unknown,False,False,0,True,350,P250,False,False,61,True,900,Glock,False,False,72,False,900,Unknown,False,False,0,False,de_overpass,1.000614,B,0,0,15
False,850,Unknown,False,False,0,False,True,850,USP,False,True,86,False,False,1000,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,True,850,Glock,False,True,65,False,850,Unknown,False,False,0,True,350,P250,False,False,61,True,900,Glock,False,False,72,False,900,Unknown,False,False,0,False,de_overpass,2.001229,B,0,0,15
False,850,Unknown,False,False,0,False,True,850,USP,False,True,86,False,False,1000,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,True,850,Knife,False,True,65,False,850,Unknown,False,False,0,True,350,P250,False,False,61,True,900,Glock,False,False,72,False,900,Unknown,False,False,0,False,de_overpass,3.001843,B,0,0,15
False,850,Unknown,False,False,0,False,True,850,USP,False,True,67,False,False,1000,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,True,850,Glock,False,True,65,False,850,Unknown,False,False,0,False,350,Unknown,False,False,0,True,900,Glock,False,False,72,False,900,Unknown,False,False,0,False,de_overpass,4.002458,B,0,0,15
False,850,Unknown,False,False,0,False,True,850,USP,False,True,67,False,False,1000,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,True,850,Knife,False,True,65,False,850,Unknown,False,False,0,False,350,Unknown,False,False,0,True,900,Glock,False,False,72,False,900,Unknown,False,False,0,False,de_overpass,5.003072,B,0,0,15
False,850,Unknown,False,False,0,False,True,850,USP,False,True,67,False,False,1000,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,True,850,Glock,False,True,65,False,850,Unknown,False,False,0,False,350,Unknown,False,False,0,True,900,Glock,False,False,72,False,900,Unknown,False,False,0,False,de_overpass,6.003686,B,0,0,15
False,850,Unknown,False,False,0,False,True,850,USP,False,True,58,False,False,1000,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,True,850,Glock,False,True,65,False,850,Unknown,False,False,0,False,350,Unknown,False,False,0,True,900,Glock,False,False,72,False,900,Unknown,False,False,0,False,de_overpass,7.004301,B,0,0,15
False,850,Unknown,False,False,0,False,True,850,USP,False,True,58,False,False,1000,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,True,850,Glock,False,True,65,False,850,Unknown,False,False,0,False,350,Unknown,False,False,0,True,900,Glock,False,False,72,False,900,Unknown,False,False,0,False,de_overpass,8.004915,B,0,0,15
False,850,Unknown,False,False,0,False,True,850,USP,False,True,58,False,False,1000,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,True,850,Glock,False,True,65,False,850,Unknown,False,False,0,False,350,Unknown,False,False,0,True,900,Glock,False,False,72,False,900,Unknown,False,False,0,False,de_overpass,9.005529,B,0,0,15
False,850,Unknown,False,False,0,False,True,850,USP,False,True,58,False,False,1000,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,True,850,Glock,False,True,65,False,850,Unknown,False,False,0,False,350,Unknown,False,False,0,True,900,Glock,False,False,72,False,900,Unknown,False,False,0,False,de_overpass,10.00614,B,0,0,15
False,850,Unknown,False,False,0,False,True,850,USP,False,True,58,False,False,1000,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,True,850,Glock,False,True,65,False,850,Unknown,False,False,0,False,350,Unknown,False,False,0,True,900,Glock,False,False,72,False,900,Unknown,False,False,0,False,de_overpass,11.00676,B,0,0,15
False,850,Unknown,False,False,0,False,True,850,USP,False,True,58,False,False,1000,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,True,850,Glock,False,True,65,False,850,Unknown,False,False,0,False,350,Unknown,False,False,0,True,900,Glock,False,False,72,False,900,Unknown,False,False,0,False,de_overpass,12.00737,B,0,0,15
False,850,Unknown,False,False,0,False,True,850,USP,False,True,58,False,False,1000,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,True,850,Knife,False,True,65,False,850,Unknown,False,False,0,False,350,Unknown,False,False,0,True,900,Glock,False,False,72,False,900,Unknown,False,False,0,False,de_overpass,13.00799,B,0,0,15
False,850,Unknown,False,False,0,False,True,850,USP,False,True,58,False,False,1000,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,False,850,Unknown,False,False,0,False,True,850,Knife,False,True,65,False,850,Unknown,False,False,0,False,350,Unknown,False,False,0,True,900,Glock,False,False,72,False,900,Unknown,False,False,0,False,de_overpass,14.0086,B,0,0,15
